kota_administrasi,kecamatan,kelurahan,rw,tahun,bulan,lama_genangan,tanggal_kejadian,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,ketinggian_air,jumlah_meninggal
Jakarta Utara,Tanjung Priok,Kebon Bawang,"001, 002, 003, 004, 005, 006, 007",2015,1,20,"23, 24",0,0,0,30 - 70,0
Jakarta Utara,Tanjung Priok,Papango,"005, 006",2015,1,20,"23, 24",0,0,0,20 - 50,0
Jakarta Utara,Tanjung Priok,Sunter Agung,"002, 005, 006, 007, 008, 009, 011, 012, 013, 015, 017, 018, 019",2015,1,20,"23, 24",0,0,0,50 - 60,0
Jakarta Utara,Tanjung Priok,Tanjung Priuk,"001, 007, 013, 014, 015",2015,1,20,"23, 24",0,0,0,0 - 40,0
Jakarta Utara,Tanjung Priok,Warakas,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012, 013,  014",2015,1,20,"23, 24",0,0,0,50 - 85,0
Jakarta Barat,Cengkareng,Cengkareng Timur,"003, 004, 005, 011, 012, 013, 014, 016, 017",2015,2,20,"9, 10",50,0,0,10 - 100,0
Jakarta Barat,Cengkareng,Duri Kosambi,"002, 004, 005, 006, 007, 008, 013, 014",2015,2,40,"9, 10, 11, 12",40,0,0,50 - 150,0
Jakarta Barat,Cengkareng,Kapuk,"001, 002, 003, 004, 005, 006, 007, 008, 009, 011,012, 013, 015, 016",2015,2,70,"2, 9, 10, 11, 12, 13, 14",180,0,0,20 - 100,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,"001, 002, 003, 004, 005, 006, 007, 008",2015,2,40,"9, 10, 11, 12",180,0,0,10 - 100 ,0
Jakarta Barat,Cengkareng,Rawa Buaya,"001, 002, 004, 011",2015,2,40,"9, 10, 11, 12",30,0,0,10 - 100 ,0
Jakarta Barat,Kali Deres,Tegal Alur,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011,012, 013, 014, 015, 016",2015,2,60,"9, 10, 11, 12, 13, 14",220,0,0,20 - 110 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,"002, 004, 007, 008",2015,2,40,"9, 10, 11, 12",10,0,0,0 - 100 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,"002, 005",2015,2,40,"9, 10, 11, 12",20,0,0,0 - 40 ,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,13,2015,2,30,"10, 11, 12",10,0,0,80 - 100 ,0
Jakarta Barat,Kebon Jeruk,Kelapa Dua,5,2015,2,30,"10, 11, 12",10,0,0,20 - 30 ,0
Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,"001, 003, 005",2015,2,30,"10, 11, 12",0,0,0,15 - 50 ,0
Jakarta Barat,Kembangan,Kembangan Utara,"003, 004, 005, 006, 010",2015,2,40,"9, 10, 11, 12",10,0,0,30 - 150 ,0
Jakarta Barat,Kembangan,Kembangan Selatan,"003, 004, 005, 006, 010",2015,2,30,"10, 11, 12",0,0,0,20 - 150 ,0
Jakarta Barat,Kembangan,Joglo,6,2015,2,30,"10, 11, 12",0,0,0,0 - 30 ,0
Jakarta Barat,Tambora,Pekojan,4,2015,2,40,"9, 10, 11, 12",0,0,0, 10 - 30,0
Jakarta Barat,Tambora,Angke,"001, 002, 003, 004, 005, 006, 007, 011",2015,2,30,"10, 11, 12",0,0,0,20 - 30 ,0
Jakarta Barat,Tambora,Duri Selatan,"001, 002, 003, 005, 006",2015,2,40,"10, 11, 12",0,0,0,30 - 60 ,0
Jakarta Barat,Tambora,Roa Malaka,3,2015,2,20,"10, 11",20,0,0,30 - 50 ,0
Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,"001, 002, 003, 004, 005, 007, 008, 009",2015,2,30,"10, 11, 12",70,0,0,40 - 60 ,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,"005, 007, 008",2015,2,30,"10, 11, 12",0,0,0,20 - 70 ,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,"001, 007",2015,2,30,"10, 11, 12",20,0,0, 10 - 50,0
Jakarta Barat,Grogol Petamburan,Grogol,"002, 003, 004, 005, 006, 007, 009, 010",2015,2,40,"10, 11, 12, 13",90,0,0,20 - 110 ,0
Jakarta Barat,Grogol Petamburan,Jelambar,"003, 004, 005, 007",2015,2,30,"10, 11, 12",90,0,0,30 - 80 ,0
Jakarta Barat,Grogol Petamburan,Jelambar Baru,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012",2015,2,30,"10, 11, 12",10,0,0,15 - 80 ,0
Jakarta Barat,Grogol Petamburan,Tomang,"011, 012, 013, 014",2015,2,30,"10, 11, 12",10,0,0,20 - 100 ,0
Jakarta Barat,Palmerah,Jatipulo,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010",2015,2,30,"10, 11, 12",0,0,0,0 - 70 ,0
Jakarta Barat,Palmerah,Kota Bambu Selatan,"003, 004, 005, 006, 007",2015,2,30,"10, 11, 12",0,0,0,20 - 60 ,0
Jakarta Barat,Palmerah,Kota Bambu Utara,"001, 002, 003, 004, 007, 008, 009",2015,2,30,"10, 11, 12",0,0,0, 10 - 80,0
Jakarta Barat,Taman Sari,Pinangsia,1,2015,2,20,"10, 11",0,0,0,20 - 30 ,0
Jakarta Pusat,Gambir,Petojo Utara,1,2015,2,30,"9, 10, 11",0,0,0, 10 - 20,0
Jakarta Pusat,Johar Baru,Galur,1,2015,2,30,"9, 10, 11",0,0,0,15 - 50 ,0
Jakarta Pusat,Johar Baru,Johar Baru,"006, 007",2015,2,30,"9, 10, 11",0,0,0,15 - 50 ,10
Jakarta Pusat,Kemayoran,Serdang,"001, 002, 006, 007",2015,2,40,"9, 10, 11, 12",10,0,0,50 - 100 ,0
Jakarta Pusat,Menteng,Gondangdia,4,2015,2,30,"9, 10, 11",0,0,0, 5 - 10,0
Jakarta Pusat,Menteng,Menteng,2,2015,2,30,"9, 10, 11",0,0,0,15 - 50 ,0
Jakarta Pusat,Sawah Besar,Pasar Baru,"002, 003, 004, 005, 006, 007",2015,2,30,"9, 10, 11",0,0,0,5 - 20,0
Jakarta Pusat,Sawah Besar,Mangga Dua Selatan,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012",2015,2,20,"09, 10",20,0,0,30 - 60 ,0
Jakarta Pusat,Sawah Besar,Kartini,"002, 003, 004, 005, 006, 007, 008, 009",2015,2,20,"09, 10",10,0,0,30 - 50 ,0
Jakarta Pusat,Sawah Besar,Gunung Sa Utara,"001, 002, 003, 004, 005, 006, 007, 008",2015,2,20,"09, 10",0,0,0,30 - 70 ,0
Jakarta Pusat,Sawah Besar,Karang Anyar,"001, 002, 003",2015,2,20,"09, 10",0,0,0,20 - 60 ,0
Jakarta Pusat,Tanah Abang,Petamburan,"001, 002, 003, 004, 005, 008, 009",2015,2,30,"9, 10, 11",140,0,0,30 - 40 ,0
Jakarta Selatan,Kebayoran Baru,Cipete Utara,6,2015,2,30,"9, 10, 11",0,0,0,30 - 50 ,0
Jakarta Selatan,Kebayoran Baru,Petogogan,"001, 002, 003, 006",2015,2,30,"9, 10, 11",10,0,0,20 - 50 ,0
Jakarta Selatan,Kebayoran Baru,Rawa Barat,"002, 005",2015,2,20,"09, 10",10,0,0,40 - 70 ,0
Jakarta Selatan,Cilandak,Cilandak Barat,11,2015,2,30,"9, 10, 11",0,0,0, 3 - 5,0
Jakarta Selatan,Kebayoran Lama,Cipulir,10,2015,2,30,"9, 10, 11",20,0,0,70 - 140 ,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,"001, 004, 005, 008",2015,2,20,"10, 11",60,0,0,20 - 200 ,0
Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,11,2015,2,10,10,10,0,0,20 - 90 ,0
Jakarta Selatan,Pancoran,Duren Tiga,5,2015,2,30,"9, 10, 11",0,0,0,0 - 50 ,0
Jakarta Selatan,Pancoran,Kalibata,"005, 009",2015,2,30,"9, 10, 11",0,0,0,30 - 100 ,0
Jakarta Selatan,Pancoran,Pancoran,3,2015,2,30,"9, 10, 11",0,0,0, 5 - 10,0
Jakarta Selatan,Pancoran,Pengadengan,5,2015,2,30,"9, 10, 11",0,0,0,30 - 70 ,0
Jakarta Selatan,Pancoran,Rawajati,"001, 007",2015,2,30,"9, 10, 11",0,0,0,20 - 30 ,0
Jakarta Selatan,Pesanggarahan,Pesanggrahan,"001, 003, 006",2015,2,30,"9, 10, 11",0,0,0,30 - 100 ,0
Jakarta Selatan,Pesanggarahan,Bintaro,"003, 005, 010",2015,2,30,"9, 10, 11",0,0,0,0 - 20 ,0
Jakarta Selatan,Pesanggarahan,Petukangan Utara,4,2015,2,30,"9, 10, 11",0,0,0, 10 - 15,0
Jakarta Selatan,Pesanggarahan,Petukangan Selatan,6,2015,2,10,10,0,0,0,10,0
Jakarta Selatan,Pesanggarahan,Ulujami,"001, 005",2015,2,30,"9, 10, 11",0,0,0,20 - 180 ,0
Jakarta Selatan,Tebet,Manggarai,4,2015,2,20,"9, 10",0,0,0,0 - 15 ,0
Jakarta Selatan,Tebet,Bukit Duri,"010, 011, 012",2015,2,30,"9, 10, 11",10,0,0,10 - 100 ,0
Jakarta Selatan,Mampang Prapatan,Pela Mampang,"004, 005, 006, 008, 009, 011",2015,2,30,"9, 10, 11",0,0,0,20 - 50 ,0
Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,"001, 004, 006",2015,2,30,"9, 10, 11",0,0,0,30 - 40 ,0
Jakarta Selatan,Mampang Prapatan,Kuningan Barat,5,2015,2,30,"9, 10, 11",0,0,0, 10 - 80,0
Jakarta Selatan,Mampang Prapatan,Bangka,4,2015,2,30,"9, 10, 11",0,0,0,0 - 30 ,0
Jakarta Selatan,Mampang Prapatan,Tegal Parang,"002, 003, 004, 007",2015,2,30,"9, 10, 11",10,0,0,30 - 100 ,0
Jakarta Selatan,Setiabudi,Setiabudi,6,2015,2,10,10,10,0,0,0 - 30 ,0
Jakarta Selatan,Jagakarsa,Srengseng Sawah,"005, 008, 009",2015,2,10,11,0,0,0,30 - 50 ,0
Jakarta Selatan,Pasar Minggu,Jati Padang,5,2015,2,10,11,0,0,0,0 - 300 ,0
Jakarta Timur,Jatinegara,Bidara Cina,"003, 005, 007, 008, 011, 014, 015",2015,2,30,"9, 10, 11",30,0,0, 10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 006, 007, 008",2015,2,50,"9, 10, 11, 13,19",40,0,0,10 - 150 ,0
Jakarta Timur,Jatinegara,Balimester,4,2015,2,20,"9, 10",0,0,0, 10 - 30,0
Jakarta Timur,Jatinegara,Cipinang Besar Selatan,"001, 002, 010",2015,2,20,"9, 10",0,0,0, 10 - 40,0
Jakarta Timur,Jatinegara,Cipinang Besar Utara,"001, 004, 010",2015,2,20,"9, 10",0,0,0, 10 - 40,0
Jakarta Timur,Jatinegara,Cipinang Cempedak,"002, 003, 007, 008",2015,2,20,"9, 10",0,0,0, 10 - 60,0
Jakarta Timur,Jatinegara,Cipinang Muara,13,2015,2,20,"9, 10",0,0,0, 10 - 60,0
Jakarta Timur,Kramat Jati,Cawang,"001, 002, 003, 005, 008, 012",2015,2,10,10,10,0,0,50 - 150 ,0
Jakarta Timur,Kramat Jati,Kampung Tengah,"004, 009, 010",2015,2,10,10,0,0,0, 10 - 50,0
Jakarta Timur,Kramat Jati,Cililitan,"006, 007, 015",2015,2,10,10,0,0,0, 10 - 40,0
Jakarta Timur,Kramat Jati,Dukuh,"002, 003, 004, 005, 006",2015,2,10,10,10,0,0,10 - 150 ,0
Jakarta Timur,Makasar,Makasar,"005, 007",2015,2,20,"9, 10",20,0,0, 5 - 60,0
Jakarta Timur,Makasar,Cipinang Melayu,"002, 003, 004",2015,2,30,"9, 10, 11",20,0,0,10 - 160 ,0
Jakarta Timur,Makasar,Pinang Ranti,"001, 002, 004, 005",2015,2,20,"9, 10",0,0,0, 10 - 30,0
Jakarta Timur,Makasar,Kebon Pala, 001,2015,2,10,10,0,0,0,30 - 60 ,10
Jakarta Timur,Makasar,Halim Perdana Kusuma,"005, 007, 008",2015,2,10,10,0,0,0,30 - 70 ,0
Jakarta Timur,Cakung,Cakung Timur,"001, 002, 005, 006, 007, 008, 009, 010, 012, 013",2015,2,20,"9, 10",0,0,0,20 - 80 ,0
Jakarta Timur,Cakung,Cakung Barat,"001, 002, 003, 004, 005, 006, 007, 008, 009, 018",2015,2,70,"3, 4, 9, 10, 11, 12, 13",40,0,0,25 - 100 ,0
Jakarta Timur,Cakung,Jatinegara,"002, 003, 006, 007, 008, 014",2015,2,40,"3, 4, 9, 10",20,0,0,20 - 90 ,0
Jakarta Timur,Cakung,Penggilingan,"003, 005",2015,2,20,"9, 10",40,0,0, 10 - 30,0
Jakarta Timur,Cakung,Pulo Gebang,"003, 006, 012",2015,2,20,"9, 10",10,0,0, 10 - 90,0
Jakarta Timur,Cakung,Ujung Menteng,5,2015,2,40,"3, 4, 9, 10",0,0,0, 5 - 20,0
Jakarta Timur,Cakung,Rawa Terate,"003, 004, 005",2015,2,70,"3, 4, 9, 10, 11, 12, 13",40,0,0,30 - 200 ,0
Jakarta Timur,Duren Sawit,Pondok Bambu,4,2015,2,20,"9, 10",0,0,0,40 - 60 ,0
Jakarta Timur,Matraman,Pal Meriam,"001, 002, 010",2015,2,20,"9, 10",0,0,0,30 - 50 ,0
Jakarta Timur,Matraman,Utan Kayu Selatan,4,2015,2,10,10,0,0,0, 10 - 25,0
Jakarta Timur,Matraman,Utan Kayu Utara,"008, 010",2015,2,10,10,0,0,0,20 - 50 ,0
Jakarta Timur,Matraman,Kayu Manis,3,2015,2,10,10,0,0,0,0 - 20 ,0
Jakarta Timur,Matraman,Kebon Manggis,4,2015,2,10,10,0,0,0,20 - 50 ,0
Jakarta Timur,Pulogadung,Kayu Putih,"011, 012, 013, 014, 016",2015,2,10,10,10,0,0,10 - 150 ,0
Jakarta Timur,Pulogadung,Pulogadung,"001, 009",2015,2,10,10,0,0,0,30 - 70 ,0
Jakarta Timur,Pulogadung,Cipinang,"006, 007, 013, 016",2015,2,10,10,20,0,0, 10 - 30,0
Jakarta Timur,Pulogadung,Jatinegara Kaum,"003, 013",2015,2,10,10,0,0,0,20 - 30 ,0
Jakarta Timur,Pulogadung,Rawamangun,7,2015,2,10,10,0,0,0, 10 - 60,0
Jakarta Timur,Pasar Rebo,Gedong,4,2015,2,10,10,0,0,0, 10 - 50,0
Jakarta Utara,Cilincing,Cilincing,"002, 005 ,006, 007, 009, 011",2015,2,10,10,110,0,0, 10 - 60,0
Jakarta Utara,Cilincing,Marunda,"001, 004, 005, 006, 007, 008, 009",2015,2,50,"3, 4, 9, 10, 11",0,0,0, 10 - 35,0
Jakarta Utara,Cilincing,Kali Baru,"002, 003, 006, 007, 008, 012, 014, 015",2015,2,60,"9, 10, 11, 12, 13, 14",0,0,0, 10 - 50,0
Jakarta Utara,Cilincing,Rorotan,"001, 002, 003, 004, 005, 007, 008, 011, 012",2015,2,70,"2, 3, 4, 9, 10 11,13",90,0,0, 10 - 70,0
Jakarta Utara,Cilincing,Semper Barat,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012, 013, 014, 015, 016",2015,2,50,"9, 10, 11, 12, 13",90,0,0, 5 - 45,0
Jakarta Utara,Cilincing,Semper Timur,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011",2015,2,30,"03, 04, 10 ",30,0,0, 10 - 80,0
Jakarta Utara,Cilincing,Sukapura,"001, 002, 005, 006, 007, 008, 009, 010",2015,2,30,"9, 10, 11",80,0,0,0 - 80 ,0
Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,"003, 004",2015,2,20,"9, 10",20,0,0,30 - 150 ,0
Jakarta Utara,Kelapa Gading,Pegangsaan Dua,"003, 006, 007, 008, 009, 010, 011, 016",2015,2,10,"9, 10",40,0,0,15 - 100 ,0
Jakarta Utara,Koja,Koja,"004, 005, 006, 007",2015,2,10,10,0,0,0, 10 - 15,0
Jakarta Utara,Koja,Lagoa,"006, 007, 011, 012",2015,2,30,"9, 10, 11",0,0,0,15 - 25 ,0
Jakarta Utara,Koja,Rawa Badak Selatan,"001, 002, 005",2015,2,10,10,90,0,0, 10 - 70,0
Jakarta Utara,Koja,Rawa Badak Utara,"001, 002, 003, 004, 005, 006, 008, 009, 011, 012, 013, 014",2015,2,20,"9, 10",10,0,0, 10 - 70,0
Jakarta Utara,Koja,Tugu Selatan,"001, 002, 003, 004, 005, 007",2015,2,10,10,80,0,0, 5 - 65,0
Jakarta Utara,Pademangan,Ancol,"001, 004, 005",2015,2,30,"9, 10, 11",0,0,0,15 - 60 ,0
Jakarta Utara,Pademangan,Pademangan Timur,"002, 008",2015,2,10,10,40,0,0, 5 - 15,0
Jakarta Utara,Pademangan,Pademangan Barat,"001, 005, 009",2015,2,10,10,0,0,0, 10 - 25,0
Jakarta Utara,Penjaringan,Penjaringan,"003, 007, 008, 013, 015, 017",2015,2,50,"9, 10, 11, 12, 13",70,0,0, 10 - 60,0
Jakarta Utara,Penjaringan,Pejagalan,"006, 007, 008, 009, 012, 013, 014, 015, 017",2015,2,30,"9, 10, 11",10,0,0,20 - 100 ,0
Jakarta Utara,Penjaringan,Kapuk Muara,"001, 002, 003, 004, 005",2015,2,40,"2, 9, 10, 11",10,0,0,20 - 100 ,0
Jakarta Utara,Penjaringan,Pluit,"001, 002, 004, 005, 006, 007, 008, 009, 011, 012",2015,2,30,"9, 10, 11",10,0,0, 5 - 50,0
Jakarta Utara,Penjaringan,Kamal Muara,"001, 002, 003, 004, 005",2015,2,10,10,0,0,0, 5 - 40,0
Jakarta Utara,Tanjung Priok,Kebon Bawang,"002, 003, 009, 013",2015,2,30,"9, 10, 11",100,0,0,20 - 50 ,0
Jakarta Utara,Tanjung Priok,Papango,"001, 002, 003, 005, 006, 009, 010, 011, 012, 013",2015,2,30,"9, 10, 11",20,0,0,0 - 70 ,30
Jakarta Utara,Tanjung Priok,Sunter Agung,"002, 003, 005, 006, 007, 008, 009, 010, 012, 013, 015, 016, 017, 018, 019",2015,2,30,"9, 10, 11",80,0,0, 5 - 60,0
Jakarta Utara,Tanjung Priok,Tanjung Priuk,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012, 013, 014, 015, 016",2015,2,50,"9, 10, 11, 12, 13",290,0,0,30 - 60 ,0
Jakarta Utara,Tanjung Priok,Sungai Bambu,"003, 004, 005, 006, 007, 008, 009, 010",2015,2,30,"9, 10, 11",90,0,0,30 - 50 ,0
Jakarta Utara,Tanjung Priok,Sunter Jaya,"001, 002, 003, 004, 006, 007, 008, 009, 011",2015,2,40,"9, 10, 11, 12",80,0,0, 10 - 50,0
Jakarta Utara,Tanjung Priok,Warakas,"001, 002, 003, 004, 005, 006, 008, 009, 010, 012, 013, 014",2015,2,40,"9, 10, 11, 12",230,0,0,20 - 50 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,8,2015,3,30,"21, 22, 23",0,0,0,20 - 60 ,0
Jakarta Pusat,Tanah Abang,Karet Tengsin,7,2015,3,10,21,0,0,0,30 - 60 ,0
Jakarta Selatan,Cilandak,Pondok Labu,12,2015,3,30,"21, 22, 23",0,0,0,0 - 100 ,0
Jakarta Selatan,Kebayoran Baru,Petogogan,"001, 002, 003",2015,3,40,"21, 22, 23, 24",0,0,0,50 - 150 ,0
Jakarta Selatan,Pesanggrahan,Ulujami,5,2015,3,20,"21, 22",0,0,0,0 - 50 ,0
Jakarta Selatan,Mampang Prapatan,Bangka,"002, 003, 004",2015,3,30,"21, 22, 24",20,0,0,30 - 200 ,0
Jakarta Selatan,Tebet,Bukit Duri,"010, 012",2015,3,20,"23, 24",0,0,0,30 - 200 ,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 006, 007, 008",2015,3,40,"20, 21, 23,25",20,0,0,30 - 200 ,0
Jakarta Timur,Jatinegara,Cipinang Muara,13,2015,3,20,"25, 26",0,0,0,20 - 60 ,0
Jakarta Timur,Makasar,Cipinang Melayu,"003, 004",2015,3,40,"21, 22, 23, 25",10,0,0,30 - 80 ,0
Jakarta Timur,Makasar,Halim Perdana Kusuma,"005, 007, 008",2015,3,10,21,0,0,0, 10 - 20,0
Jakarta Timur,Ciracas,Kampung Rambutan,3,2015,3,10,21,0,0,0, 10 - 20,0
Jakarta Timur,Matraman,Palmeriam,1,2015,3,20,"25, 26",0,0,0, 10 - 20,0
Jakarta Utara,Penjaringan,Pejagalan,15,2015,3,10,21,0,0,0,50 - 60 ,0
Jakarta Selatan,Pesanggrahan,Bintaro,14,2015,4,30,"01, 03",0,0,0,30 - 50 ,0
Jakarta Selatan,Kebayoran Lama,Cipulir,10,2015,4,30,"01, 03",0,0,0,20 - 100 ,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,"001, 005, 008",2015,4,30,"01, 03",0,0,0,30 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 007, 008",2015,4,30,"01, 03",0,0,0,20 - 100,0
Jakarta Timur,Kramat Jati,Cawang,"001, 002, 003, 005, 008",2015,4,30,"01, 03",0,0,0,0 - 50,0
Jakarta Selatan,Tebet,Kebon Baru,"001, 010",2015,11,30,"14, 16, 25",0,0,0,20 - 40,0
Jakarta Selatan,Tebet,Bukit Duri,"010, 011, 012",2015,11,40,"14, 16, 17, 25         ",,0,0,20 - 150,0
Jakarta Selatan,Tebet,Manggarai,"001, 004",2015,11,10,25,,0,0,20 - 90,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"005, 006, 008",2015,11,20,"16, 25                      ",,0,0,30 - 50,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,5,2015,11,20,"25, 26                      ",,0,0,50 - 60 ,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 007",2015,11,40,"14, 16, 17, 25          ",0,0,0,20 - 150,0
Jakarta Timur,Jatinegara,Bidara Cina,"006, 007, 011",2015,11,40,"14, 16, 17, 25          ",0,0,0, 10 - 80,0
Jakarta Timur,Kramat Jati,Cawang,"001, 002, 003, 005, 008, 012",2015,11,30,"14, 17, 25                ",0,0,0,20 - 100,0
Jakarta Timur,Kramat Jati,Cililitan,"005, 006, 007, 016",2015,11,20,"16, 25                      ",,0,0,60 - 300,0
Jakarta Timur,Pasar Rebo,Gedong,"003, 011",2015,11,10,16,,0,0,50 - 80,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,"001, 008",2015,12,10,13,0,0,0,20 - 40 ,0
Jakarta Barat,Grogol Petamburan,Wijaya Kesuma,"004, 005, 010",2015,12,10,13,0,0,0,20 - 30 ,0
Jakarta Barat,Kalideres,Tegal Alur,1,2015,12,10,13,0,0,0,20 - 30 ,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,3,2015,12,10,13,0,0,0,30 - 40 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,"001, 005, 007",2015,12,10,13,0,0,0, 10 - 30,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,5,2015,12,10,12,0,0,0,40 - 50 ,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"007, 008",2015,12,10,10,0,0,0,20 - 50 ,0
Jakarta Selatan,Pesanggrahan,Ulujami,5,2015,12,10,12,0,0,0, 10 - 30,0
Jakarta Selatan,Tebet,Bukit Duri,10,2015,12,10,10,0,0,0, 10 - 50,0
Jakarta Timur,Jatinegara,Bidara Cina,7,2015,12,10,10,0,0,0, 10 - 40,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 007, 008",2015,12,10,10,0,0,0, 10 - 60,0
Jakarta Timur,Kramat Jati,Cawang,2,2015,12,10,10,0,0,0, 10 - 20,0
Jakarta Timur,Makasar,Cipinang Melayu,"004, 010",2015,12,10,7,0,0,0,20 - 40 ,0
Jakarta Timur,Matraman,Palmeriem,1,2015,12,10,7,0,0,0,20 - 40 ,0
Jakarta Selatan,Kebayoran Baru,Petogogan,2,2016,1,10,12,0,0,0, 20 - 60 ,0
Jakarta Selatan,Kebayoran Baru,Rawa Barat,"002, 005",2016,1,10,12,0,0,0, 15 - 20 ,0
Jakarta Selatan,Kebayoran Lama,Cipulir,10,2016,1,40,"03, 12, 30, 31",0,0,0, 10 - 80,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,"001, 005, 008",2016,1,30,"03, 20, 30",0,0,0, 20 - 25 ,0
Jakarta Selatan,Pancoran,Rawajati,5,2016,1,10,20,0,0,0, 10 - 20 ,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"007, 008",2016,1,10,2,0,0,0, 10 - 15 ,0
Jakarta Selatan,Pesanggrahan,Ulujami,5,2016,1,40,"03, 12, 20, 30",0,0,0, 10 - 40 ,0
Jakarta Selatan,Tebet,Bukit Duri,10,2016,1,20,"02, 30",0,0,0, 10 - 15 ,0
Jakarta Selatan,Tebet,Kebon Baru,10,2016,1,30,"02, 03, 30",0,0,0, 10 - 20 ,0
Jakarta Timur,Jatinegara,Bidara Cina,"007, 011",2016,1,30,"19, 20, 30",0,0,0, 10 - 20 ,0
Jakarta Timur,Jatinegara,Kampung Melayu,"001, 002, 003, 004, 005, 007, 008",2016,1,50,"02, 03, 19, 20, 30",0,0,0, 40 - 70 ,0
Jakarta Timur,Kramat Jati,Cawang,2,2016,1,20,"2, 30",0,0,0, 10 - 20 ,0
Jakarta Barat,Cengkareng,Cengkareng Timur,"003, 011, 013, 016",2016,2,40,"26, 27, 28, 29",10,0,0, 10 - 100 ,0
Jakarta Barat,Cengkareng,Duri Kosambi,"004, 005, 006, 014",2016,2,40,"26, 28",40,0,0, 30 - 100 ,0
Jakarta Barat,Cengkareng,Kapuk,"001, 002, 003, 004, 005, 006, 007, 008, 009, 011, 012, 013, 015, 016",2016,2,30,"26, 27, 29",10,0,0, 5 - 30,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,"001, 004, 005, 008, 010",2016,2,40,"26, 27, 28, 29",10,0,0, 10 - 50 ,0
Jakarta Barat,Cengkareng,Rawa Buaya,"001, 002, 004, 005, 006, 008",2016,2,40,"26, 28",20,0,0, 30 - 100 ,0
Jakarta Barat,Grogol Petamburan,Wijaya Kesuma,"004, 005",2016,2,30,"26, 28, 29",10,0,0, 30 - 50 ,0
Jakarta Barat,Kalideres,Kalideres,"001, 003, 004, 007, 008, 009, 010, 012, 014, 015, 016",2016,2,30,"26, 28, 29",10,0,0, 20 - 60 ,0
Jakarta Barat,Kalideres,Kamal,"006, 008, 009",2016,2,30,"27, 28",10,0,0, 25 - 30 ,0
Jakarta Barat,Kalideres,Pegadungan,  011,2016,2,20,"28, 29",10,0,0, 20 - 30 ,0
Jakarta Barat,Kalideres,Tegal Alur,"001, 002, 003, 004, 005, 006, 007, 008, 009, 010, 011, 012, 013, 014, 015, 016",2016,2,50,"28, 29",10,0,0, 80 - 100 ,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,"002, 008",2016,2,20,"28, 29",10,0,0, 20 - 40 ,0
Jakarta Barat,Kebon Jeruk,Kelapa Dua,"002, 004, 008",2016,2,20,"26, 27",0,0,0, 10 - 30 ,0
Jakarta Barat,Kembangan,Joglo,"001, 002, 006, 008",2016,2,10,28,10,0,0, 5 - 30,0
Jakarta Barat,Kembangan,Kembangan Utara,"001, 002, 003, 004, 005, 010",2016,2,30,"26, 29",10,0,0, 20 - 70 ,0
Jakarta Barat,Kembangan,Meruya Utara,  004,2016,2,20,"28, 29",10,0,0, 15 - 25 ,0
Jakarta Barat,Kembangan,Srengseng, 001,2016,2,20,"28, 29",10,0,0, 15 - 30 ,0
